Age;Gender;MarStat;Housing;Educ;Inc_Gr;Children;IQ;Client;rate;cost_type;Default_flg
47;1;4;3;1;2;1;155,8224829;7437;0,05;Broker;0
46;1;4;3;4;4;1;144,0557383;7641;0,05;Broker;0
41;1;4;3;1;1;1;140,2474558;7719;0,05;Broker;0
58;1;4;3;1;1;1;165,3357723;7841;0,05;Broker;0
49;1;4;3;1;2;1;156,0189298;8050;0,05;Broker;0
57;1;4;3;1;1;1;178,9332413;8278;0,05;Broker;0
41;1;1;3;1;2;1;123,4815346;8387;0,05;Broker;0
45;1;4;3;1;2;1;136,3673636;9166;0,05;Broker;0
43;1;4;3;1;1;1;142,0008793;9266;0,05;Broker;0
41;1;1;3;1;1;1;128,4236242;9333;0,05;Broker;0
43;1;4;3;2;2;1;130,835143;9438;0,05;Broker;0
52;1;4;3;1;1;1;159,2064121;9826;0,05;Broker;0
53;1;4;3;4;4;1;159,65163;9904;0,05;Broker;0
58;1;4;3;1;1;1;180;9912;0,05;Broker;0
45;1;4;3;1;2;1;129,204781;9913;0,05;Broker;0
56;1;4;3;4;4;3;179,0907519;98;0,05;Broker;0
48;1;4;3;4;4;2;157,268962;127;0,05;Broker;0
54;1;1;3;4;4;0;172,979338;131;0,05;Broker;0
43;1;4;3;1;1;2;135,7093774;139;0,05;Broker;0
56;1;4;3;1;1;3;164,7138947;162;0,05;Broker;0
47;1;4;3;2;2;2;149,2094332;172;0,05;Broker;0
56;1;4;3;2;2;0;174,8694907;413;0,05;Broker;0
41;1;1;3;1;1;2;126,0003248;638;0,05;Broker;0
41;1;1;3;1;1;2;128,6782132;712;0,05;Broker;0
41;1;1;3;2;2;0;136,4653275;780;0,05;Broker;0
42;1;1;3;1;2;0;131,0449917;793;0,05;Broker;0
46;1;4;3;1;2;2;151,8687037;833;0,05;Broker;0
61;1;4;3;1;1;2;180;1000;0,05;Broker;0
44;1;4;3;1;1;2;136,0934418;1208;0,05;Broker;0
50;1;4;3;4;4;2;153,8705818;1272;0,05;Broker;0
45;1;4;3;1;2;2;137,6858648;1316;0,05;Broker;0
63;1;1;3;1;1;2;180;1323;0,05;Broker;1
45;1;1;3;2;2;2;137,9841969;1600;0,05;Broker;0
59;1;1;3;1;1;2;180;1766;0,05;Broker;0
65;1;4;3;2;2;2;180;1822;0,05;Broker;0
42;1;4;3;1;1;2;138,7266693;1875;0,05;Broker;0
47;1;4;3;1;2;3;142,7431061;1973;0,05;Broker;0
56;1;1;3;1;2;2;175,6958643;2076;0,05;Broker;0
49;1;4;3;1;2;0;149,8703823;2162;0,05;Broker;0
57;1;1;3;2;2;3;176,5069129;2164;0,05;Broker;0
49;1;1;3;4;4;0;153,4648412;2313;0,05;Broker;0
48;1;4;3;4;4;3;148,9587388;2387;0,05;Broker;0
46;1;1;3;4;4;2;135,4132871;2535;0,05;Broker;0
47;1;1;3;1;2;2;146,2828652;2577;0,05;Broker;0
42;1;1;3;4;4;2;130,7661579;2580;0,05;Broker;0
64;1;1;3;1;2;2;180;2760;0,05;Broker;0
60;1;1;3;1;1;2;180;3005;0,05;Broker;0
63;1;1;3;1;1;2;180;3008;0,05;Broker;0
43;1;4;3;1;1;0;137,951422;3035;0,05;Broker;0
49;1;4;3;2;2;2;145,630327;3082;0,05;Broker;0
59;1;4;3;4;4;2;174,7529634;3267;0,05;Broker;0
42;1;1;3;1;1;2;137,2927038;3309;0,05;Broker;0
48;1;4;3;4;4;0;153,0463562;3437;0,05;Broker;0
52;1;4;3;4;4;2;166,22108;3533;0,05;Broker;0
59;1;1;3;1;1;0;180;3537;0,05;Broker;0
58;1;1;3;2;2;2;180;3727;0,05;Broker;0
49;1;1;3;1;1;2;151,7116422;4224;0,05;Broker;0
65;1;1;3;2;2;2;180;4409;0,05;Broker;0
53;1;4;3;4;4;2;165,6625717;4473;0,05;Broker;0
43;1;4;3;2;2;2;135,599584;4495;0,05;Broker;0
46;1;4;3;1;2;2;148,5623299;4687;0,05;Broker;0
40;1;4;3;4;4;2;132,25791;4715;0,05;Facebook;0
60;1;4;3;1;1;2;180;4791;0,05;Broker;0
44;1;1;3;4;4;0;142,1780375;4884;0,05;Broker;0
55;1;4;3;4;4;2;168,4998594;4920;0,05;Broker;0
46;1;4;3;1;1;2;145,8160823;4930;0,05;Broker;0
54;1;1;3;1;2;2;168,5968124;5005;0,05;Broker;0
51;1;1;3;1;1;2;166,5902177;5237;0,05;Broker;0
51;1;1;3;2;2;2;158,9636189;5327;0,05;Broker;0
57;1;1;3;4;4;2;174,5720579;5379;0,05;Broker;0
40;1;4;3;1;2;2;128,7554513;5533;0,05;Facebook;0
41;1;1;3;4;4;0;126,7344034;5615;0,05;Broker;0
57;1;4;3;1;2;2;176,0856673;5668;0,05;Broker;0
53;1;4;3;2;2;0;155,0746471;5796;0,05;Broker;0
49;1;1;3;4;4;0;152,8800803;5820;0,05;Broker;0
61;1;4;3;4;4;0;180;5875;0,05;Broker;0
53;1;4;3;1;1;2;161,0793817;5970;0,05;Broker;0
45;1;4;3;4;4;2;132,7337652;6022;0,05;Broker;0
50;1;4;3;4;4;0;155,6232259;6058;0,05;Broker;0
58;1;4;3;1;1;2;180;6151;0,05;Broker;0
48;1;4;3;1;1;2;152,8204151;6156;0,05;Broker;0
48;1;1;3;1;1;2;148,6224525;6166;0,05;Broker;0
47;1;1;3;1;1;0;155,5151776;6241;0,05;Broker;0
60;1;4;3;1;1;2;180;6288;0,05;Broker;0
42;1;1;3;4;4;2;129,1879425;6350;0,05;Broker;0
57;1;1;3;4;4;3;180;6369;0,05;Broker;0
53;1;1;3;1;1;2;159,5305833;6466;0,05;Broker;0
44;1;4;3;4;4;2;145,0403407;6502;0,05;Broker;0
51;1;4;3;1;2;2;166,6124635;6740;0,05;Broker;0
47;1;1;3;1;1;2;148,1945965;6849;0,05;Broker;0
50;1;4;3;1;1;3;162,0176715;6954;0,05;Broker;0
56;1;4;3;2;2;2;180;7248;0,05;Broker;0
40;1;4;3;2;2;2;130,4862269;7287;0,05;Facebook;0
42;1;1;3;4;4;2;128,5152996;7330;0,05;Broker;0
42;1;4;3;2;2;2;135,8781911;7439;0,05;Broker;0
51;1;4;3;4;4;2;146,9283098;7483;0,05;Broker;0
55;1;1;3;4;4;0;174,4969646;7615;0,05;Broker;0
55;1;1;3;1;2;0;171,592946;7782;0,05;Broker;0
42;1;4;3;1;1;2;134,1880717;7834;0,05;Broker;0
47;1;1;3;1;2;2;143,5402328;7931;0,05;Broker;0
52;1;4;3;1;2;2;153,4100242;8103;0,05;Broker;0
47;1;1;3;4;4;2;150,9527113;8166;0,05;Broker;0
47;1;4;3;2;2;2;149,6725461;8255;0,05;Broker;0
60;1;1;3;1;1;2;180;8333;0,05;Broker;0
44;1;1;3;1;2;2;135,2236749;8391;0,05;Broker;0
53;1;1;3;4;4;2;170,2718211;8454;0,05;Broker;0
53;1;4;3;1;2;2;163,3085479;8481;0,05;Broker;0
45;1;1;3;1;1;2;140,4561894;8490;0,05;Broker;0
50;1;1;3;4;4;0;161,16598;8654;0,05;Broker;0
58;1;1;3;1;1;0;171,7647422;8736;0,05;Broker;0
45;1;1;3;4;4;0;141,0330927;8890;0,05;Broker;0
61;1;1;3;1;1;0;180;8944;0,05;Broker;0
54;1;1;3;1;1;0;170,2779265;9009;0,05;Broker;0
44;1;1;3;4;4;0;139,0425408;9022;0,05;Broker;0
54;1;4;3;1;1;2;170,752112;9103;0,05;Broker;0
44;1;1;3;4;4;2;130,3556999;9144;0,05;Broker;0
49;1;1;3;1;2;2;162,8743661;9167;0,05;Broker;0
40;1;1;3;1;1;2;129,5795824;9330;0,05;Facebook;0
56;1;4;3;1;2;2;178,1968713;9705;0,05;Broker;0
42;1;4;3;1;1;0;129,0938495;9706;0,05;Broker;0
55;1;4;3;2;2;3;171,6046763;9715;0,05;Broker;0
58;1;4;3;1;2;0;178,906991;9783;0,05;Broker;0
53;1;1;3;2;2;3;161,2247905;9796;0,05;Broker;0
44;1;1;3;4;4;0;139,4543373;9994;0,05;Broker;0
40;1;4;4;3;3;1;130,4390665;95;0,05;Facebook;0
52;1;1;4;3;3;1;158,1087239;140;0,05;Broker;0
43;1;1;4;3;3;1;141,7356784;422;0,05;Broker;0
41;1;4;4;3;3;1;127,6491808;427;0,05;Broker;0
40;1;1;4;3;3;1;121,729597;829;0,05;Facebook;0
62;1;1;4;3;3;1;180;860;0,05;Broker;0
46;1;4;4;3;3;1;148,9020743;1037;0,05;Broker;0
53;1;1;4;3;3;1;160,8024952;1150;0,05;Broker;0
52;1;1;4;3;3;1;159,5382594;1596;0,05;Broker;0
44;1;4;4;3;3;1;130,6115727;1861;0,05;Broker;0
54;1;4;4;3;3;1;174,0505825;1885;0,05;Broker;0
59;1;1;4;3;3;1;180;2511;0,05;Broker;0
60;1;4;4;3;3;1;180;2861;0,05;Broker;0
45;1;4;4;3;3;1;146,7254228;4474;0,05;Broker;0
56;1;4;4;3;3;1;161,6390002;4739;0,05;Broker;0
54;1;4;4;3;3;1;174,3022752;4765;0,05;Broker;0
41;1;1;4;3;3;1;127,9031682;4802;0,05;Broker;0
62;1;1;4;3;3;1;180;5079;0,05;Broker;0
41;1;1;4;3;3;1;130,4352862;5531;0,05;Broker;0
48;1;4;4;3;3;1;144,4164353;5648;0,05;Broker;0
44;1;1;4;3;3;1;142,8779226;5720;0,05;Broker;0
43;1;1;4;3;3;1;130,2919871;5725;0,05;Broker;0
49;1;4;4;3;3;1;149,7388975;5983;0,05;Broker;0
59;1;4;4;3;3;1;180;6118;0,05;Broker;0
43;1;1;4;3;3;1;133,753163;6903;0,05;Broker;0
50;1;4;4;3;3;1;162,7353186;6998;0,05;Broker;0
57;1;4;4;3;3;1;174,0814591;7035;0,05;Broker;0
63;1;1;4;3;3;1;180;7079;0,05;Broker;0
58;1;4;4;3;3;1;174,6567442;7449;0,05;Broker;0
40;1;1;4;3;3;1;121,295333;7732;0,05;Facebook;0
46;1;1;4;3;3;1;148,2560114;7861;0,05;Broker;0
62;1;4;4;3;3;1;180;7892;0,05;Broker;0
40;1;4;4;3;3;1;122,9565001;7910;0,05;Facebook;0
54;1;4;4;3;3;1;164,2079117;8017;0,05;Broker;0
61;1;4;4;3;3;1;180;8346;0,05;Broker;0
43;1;4;4;3;3;1;143,2362498;8393;0,05;Broker;0
53;1;4;4;3;3;1;166,4321027;8658;0,05;Broker;0
45;1;4;4;3;3;1;140,0326595;9290;0,05;Broker;0
58;1;4;4;3;3;1;180;9395;0,05;Broker;0
52;1;1;4;3;3;1;160,970192;9430;0,05;Broker;0
53;1;1;4;3;3;1;163,3949073;9600;0,05;Broker;0
42;1;4;4;3;3;1;134,63135;9929;0,05;Broker;0
58;1;4;4;3;3;0;180;18;0,05;Broker;0
40;1;4;4;3;3;0;123,8902513;497;0,05;Facebook;0
41;1;1;4;3;3;2;132,0541086;668;0,05;Broker;0
40;1;1;4;3;3;0;129,1110832;679;0,05;Facebook;0
59;1;1;4;3;3;2;180;726;0,05;Broker;0
55;1;1;4;3;3;0;172,9783313;775;0,05;Broker;0
61;1;1;4;3;3;2;180;875;0,05;Broker;0
58;1;1;4;3;3;2;178,3113626;915;0,05;Broker;0
47;1;4;4;3;3;2;150,0292582;1052;0,05;Broker;0
45;1;4;4;3;3;0;132,5539507;1089;0,05;Broker;0
64;1;1;4;3;3;2;180;1134;0,05;Broker;0
62;1;4;4;3;3;2;180;1240;0,05;Broker;0
46;1;1;4;3;3;2;144,9638571;1252;0,05;Broker;0
56;1;1;4;3;3;0;177,2748798;1442;0,05;Broker;0
56;1;4;4;3;3;3;173,7379706;1473;0,05;Broker;0
63;1;1;4;3;3;2;180;1510;0,05;Broker;0
55;1;4;4;3;3;0;166,7024632;1589;0,05;Broker;0
42;1;1;4;3;3;2;129,5743406;1647;0,05;Broker;0
54;1;4;4;3;3;2;161,0528669;1718;0,05;Broker;0
63;1;4;4;3;3;2;180;1753;0,05;Broker;0
47;1;1;4;3;3;0;153,863118;2145;0,05;Broker;0
47;1;4;4;3;3;0;133,2560355;2207;0,05;Broker;0
44;1;4;4;3;3;2;139,3395512;2449;0,05;Broker;0
55;1;4;4;3;3;0;173,7376897;2547;0,05;Broker;0
43;1;4;4;3;3;2;132,444262;2572;0,05;Broker;0
40;1;1;4;3;3;2;116,2591373;2658;0,05;www;0
62;1;1;4;3;3;0;180;3344;0,05;Broker;0
42;1;4;4;3;3;0;123,7634425;3515;0,05;Broker;0
45;1;1;4;3;3;2;149,3209764;4261;0,05;Broker;0
44;1;4;4;3;3;2;137,8072437;4281;0,05;Broker;0
51;1;1;4;3;3;0;161,3195919;4612;0,05;Broker;0
64;1;1;4;3;3;2;180;4951;0,05;Broker;0
58;1;4;4;3;3;2;173,3398903;5183;0,05;Broker;0
49;1;4;4;3;3;0;157,6183953;5429;0,05;Broker;0
56;1;4;4;3;3;0;171,7566166;5880;0,05;Broker;0
42;1;1;4;3;3;2;128,2757283;6018;0,05;Broker;0
43;1;4;4;3;3;2;136,2490017;6090;0,05;Broker;0
52;1;1;4;3;3;2;156,9280006;6204;0,05;Broker;1
46;1;4;4;3;3;2;139,63329;6631;0,05;Broker;0
58;1;1;4;3;3;3;177,5509049;6756;0,05;Broker;0
56;1;4;4;3;3;0;169,4503008;6854;0,05;Broker;0
48;1;1;4;3;3;0;150,399016;6938;0,05;Broker;0
63;1;4;4;3;3;2;180;7352;0,05;Broker;0
46;1;4;4;3;3;2;145,4507358;7400;0,05;Broker;0
50;1;1;4;3;3;2;149,4096256;7438;0,05;Broker;0
46;1;4;4;3;3;2;140,2387647;7559;0,05;Broker;0
41;1;4;4;3;3;2;136,148755;8065;0,05;Broker;0
52;1;4;4;3;3;0;155,6765996;8343;0,05;Broker;0
44;1;4;4;3;3;0;130,7160526;8551;0,05;Broker;0
61;1;1;4;3;3;2;180;8759;0,05;Broker;0
63;1;1;4;3;3;3;180;8872;0,05;Broker;0
48;1;4;4;3;3;0;145,7214465;9160;0,05;Broker;0
59;1;4;4;3;3;0;180;9297;0,05;Broker;0
42;1;1;4;3;3;2;131,3896797;9493;0,05;Broker;0
55;1;4;4;3;3;2;179,2847719;9605;0,05;Broker;0
61;1;4;4;3;3;0;180;9656;0,05;Broker;0
48;1;4;4;3;4;1;159,1487162;228;0,05;Broker;0
50;1;1;4;3;4;1;155,429078;619;0,05;Broker;0
45;1;4;4;3;4;1;132,2096778;785;0,05;Broker;0
59;1;4;4;3;4;1;180;1388;0,05;Broker;0
47;1;1;4;3;4;1;147,0342777;2791;0,05;Broker;0
43;1;4;4;3;4;1;138,8845488;3042;0,05;Broker;0
43;1;1;4;3;4;1;139,8133586;3050;0,05;Broker;0
50;1;4;4;3;4;1;150,220958;3858;0,05;Broker;0
43;1;1;4;3;4;1;126,4178917;4045;0,05;Broker;0
42;1;1;4;3;4;1;126,490102;4179;0,05;Broker;0
43;1;1;4;3;4;1;133,1177593;4546;0,05;Broker;0
41;1;4;4;3;4;1;126,8093809;5046;0,05;Broker;0
60;1;4;4;3;4;1;178,5315803;5281;0,05;Broker;0
65;1;4;4;3;4;1;180;5565;0,05;Broker;0
60;1;4;4;3;4;1;180;6218;0,05;Broker;0
47;1;4;4;3;4;1;141,3279088;7720;0,05;Broker;0
45;1;4;4;3;4;1;135,3956067;7922;0,05;Broker;0
48;1;1;4;3;4;1;150,2807455;9062;0,05;Broker;0
62;1;1;4;3;4;1;180;9547;0,05;Broker;0
40;1;1;4;3;4;0;119,0864273;392;0,05;www;0
42;1;1;4;3;4;2;138,3608878;642;0,05;Broker;0
52;1;4;4;3;4;2;163,830763;1040;0,05;Broker;0
53;1;1;4;3;4;2;164,0705897;1196;0,05;Broker;0
59;1;1;4;3;4;0;180;1249;0,05;Broker;0
44;1;1;4;3;4;2;132,6283096;1455;0,05;Broker;0
51;1;1;4;3;4;2;152,0024914;1823;0,05;Broker;0
42;1;1;4;3;4;2;121,5714247;1872;0,05;Broker;0
41;1;4;4;3;4;0;125,2877239;2190;0,05;Broker;0
45;1;4;4;3;4;2;136,8055874;2320;0,05;Broker;0
40;1;4;4;3;4;0;127,8077267;2610;0,05;Facebook;0
40;1;1;4;3;4;2;127,1461438;2625;0,05;Facebook;0
46;1;4;4;3;4;2;146,1424297;3136;0,05;Broker;0
54;1;1;4;3;4;2;158,2474981;4233;0,05;Broker;0
59;1;4;4;3;4;2;180;4338;0,05;Broker;0
40;1;4;4;3;4;0;136,0807477;4469;0,05;Facebook;0
54;1;4;4;3;4;2;159,2617142;4518;0,05;Broker;0
60;1;4;4;3;4;0;180;4618;0,05;Broker;0
42;1;1;4;3;4;0;138,773458;5024;0,05;Broker;0
63;1;1;4;3;4;2;180;5166;0,05;Broker;0
44;1;4;4;3;4;2;131,6925622;5403;0,05;Broker;0
60;1;1;4;3;4;2;180;5456;0,05;Broker;0
55;1;4;4;3;4;0;167,5222836;5488;0,05;Broker;0
46;1;1;4;3;4;0;139,0341792;5586;0,05;Broker;0
43;1;4;4;3;4;0;135,5067796;5657;0,05;Broker;0
53;1;4;4;3;4;0;164,2729286;5893;0,05;Broker;0
44;1;1;4;3;4;2;139,1702462;5916;0,05;Broker;0
43;1;4;4;3;4;2;131,8847546;6052;0,05;Broker;0
51;1;1;4;3;4;0;157,2515172;6097;0,05;Broker;0
62;1;1;4;3;4;3;180;6383;0,05;Broker;0
59;1;4;4;3;4;0;180;6492;0,05;Broker;0
58;1;4;4;3;4;2;179,3491387;6642;0,05;Broker;0
52;1;1;4;3;4;2;159,9559898;6667;0,05;Broker;0
40;1;1;4;3;4;2;129,1998142;6719;0,05;Facebook;0
40;1;1;4;3;4;2;125,0990622;8020;0,05;Facebook;0
48;1;1;4;3;4;2;148,8470221;8160;0,05;Broker;0
41;1;4;4;3;4;0;128,7847407;8546;0,05;Broker;0
55;1;1;4;3;4;2;168,9734088;8592;0,05;Broker;0
46;1;4;4;3;4;3;139,0666898;8606;0,05;Broker;0
42;1;1;4;3;4;3;135,5925049;8919;0,05;Broker;0
62;1;4;4;3;4;2;180;9523;0,05;Broker;0
50;1;4;4;3;4;2;147,0120874;9825;0,05;Broker;0
47;1;4;4;2;3;1;151,1673629;359;0,05;Broker;0
47;1;1;4;2;3;1;141,9980266;1952;0,05;Broker;0
52;1;4;4;2;3;1;162,0544445;2183;0,05;Broker;0
44;1;1;4;2;3;1;139,6537393;2942;0,05;Broker;0
51;1;1;4;2;3;1;160,9494101;3541;0,05;Broker;0
48;1;4;4;2;3;1;149,6828284;4129;0,05;Broker;0
50;1;4;4;2;3;1;157,454188;8488;0,05;Broker;0
40;1;1;4;2;3;1;127,7283185;9091;0,05;Facebook;0
49;1;1;4;2;3;0;157,8292566;152;0,05;Broker;0
58;1;4;4;2;3;2;180;2065;0,05;Broker;0
51;1;4;4;2;3;2;162,581081;2105;0,05;Broker;0
51;1;1;4;2;3;0;151,2312067;2389;0,05;Broker;0
57;1;4;4;2;3;0;170,6961572;2629;0,05;Broker;0
61;1;1;4;2;3;0;180;2827;0,05;Broker;0
48;1;1;4;2;3;2;154,1774641;5862;0,05;Broker;0
51;1;1;4;2;3;2;157,3533829;8442;0,05;Broker;0
44;1;1;4;2;3;2;143,4997043;8541;0,05;Broker;0
45;1;1;4;4;4;1;140,7658116;493;0,05;Broker;0
44;1;1;4;1;1;1;140,5682046;531;0,05;Broker;0
41;1;1;4;1;1;1;128,8137312;553;0,05;Broker;0
47;1;1;4;4;4;1;138,9655289;739;0,05;Broker;0
55;1;4;4;1;2;1;168,8946847;790;0,05;Broker;0
43;1;1;4;4;4;1;140,05232;1212;0,05;Broker;0
47;1;4;4;2;2;1;146,9844743;1239;0,05;Broker;0
59;1;4;4;1;2;1;180;1289;0,05;Broker;0
57;1;1;4;2;2;1;170,5043495;1363;0,05;Broker;0
52;1;1;4;4;4;1;164,5317631;1467;0,05;Broker;0
48;1;4;4;1;1;1;155,4639506;1676;0,05;Broker;0
63;1;1;4;1;1;1;180;1684;0,05;Broker;0
48;1;4;4;2;2;1;151,3758887;1686;0,05;Broker;0
50;1;1;4;1;1;1;150,225133;1784;0,05;Broker;0
55;1;4;4;1;1;1;167,0130928;1960;0,05;Broker;0
43;1;1;4;4;4;1;140,2882384;2136;0,05;Broker;0
54;1;1;4;1;2;1;164,9766842;2569;0,05;Broker;0
45;1;4;4;1;2;1;136,9586298;2681;0,05;Broker;0
55;1;4;4;4;4;1;177,7436792;2751;0,05;Broker;0
45;1;1;4;1;1;1;140,1074939;2937;0,05;Broker;0
56;1;4;4;1;1;1;174,5695249;3380;0,05;Broker;0
46;1;4;4;2;2;1;155,1175114;3386;0,05;Broker;0
45;1;1;4;2;2;1;140,3479778;3619;0,05;Broker;0
48;1;4;4;1;1;1;146,474321;3623;0,05;Broker;0
54;1;1;4;1;1;1;167,023534;3815;0,05;Broker;0
50;1;4;4;1;2;1;158,7067465;3832;0,05;Broker;0
55;1;1;4;4;4;1;166,7837536;4246;0,05;Broker;0
48;1;4;4;1;1;1;150,996475;4247;0,05;Broker;1
49;1;1;4;1;1;1;155,6489183;4492;0,05;Broker;0
61;1;1;4;4;4;1;180;4656;0,05;Broker;0
58;1;1;4;1;2;1;175,8394774;4751;0,05;Broker;0
48;1;1;4;1;2;1;142,7737837;4845;0,05;Broker;0
44;1;4;4;1;1;1;136,4143971;4923;0,05;Broker;0
49;1;4;4;1;2;1;142,296411;4953;0,05;Broker;0
62;1;4;4;1;2;1;180;5008;0,05;Broker;0
40;1;1;4;4;4;1;127,1319602;5325;0,05;Facebook;0
57;1;4;4;1;1;1;171,5052812;5445;0,05;Broker;0
40;1;1;4;2;2;1;127,6815179;5550;0,05;Facebook;0
49;1;1;4;1;1;1;149,258823;5868;0,05;Broker;0
58;1;4;4;1;1;1;180;6224;0,05;Broker;0
53;1;4;4;1;1;1;165,17536;6272;0,05;Broker;0
43;1;4;4;2;2;1;127,5782617;6439;0,05;Broker;0
51;1;4;4;1;1;1;166,8165832;6486;0,05;Broker;0
50;1;4;4;1;1;1;158,0506811;6494;0,05;Broker;0
48;1;4;4;4;4;1;149,8752783;6501;0,05;Broker;0
58;1;4;4;1;1;1;173,8475381;6623;0,05;Broker;0
57;1;4;4;4;4;1;176,6438064;6769;0,05;Broker;0
43;1;1;4;1;1;1;133,8113331;6797;0,05;Broker;0
58;1;4;4;1;1;1;178,9732893;7077;0,05;Broker;0
41;1;1;4;1;1;1;131,4709819;7161;0,05;Broker;0
43;1;4;4;2;2;1;135,4053807;7205;0,05;Broker;0
50;1;4;4;4;4;1;149,5078417;7272;0,05;Broker;0
40;1;4;4;1;1;1;129,7110901;7378;0,05;Facebook;0
42;1;4;4;1;1;1;137,1635745;7421;0,05;Broker;0
49;1;1;4;1;1;1;150,9937922;7547;0,05;Broker;0
46;1;4;4;4;4;1;145,7814068;7803;0,05;Broker;0
44;1;1;4;4;4;1;137,1412989;8180;0,05;Broker;0
43;1;1;4;1;1;1;136,3573971;8341;0,05;Broker;0
51;1;4;4;1;2;1;156,7951355;8396;0,05;Broker;0
44;1;4;4;4;4;1;141,6049335;8439;0,05;Broker;0
46;1;4;4;4;4;1;146,7119022;8906;0,05;Broker;0
41;1;4;4;1;2;1;130,3688643;8922;0,05;Broker;0
48;1;4;4;1;2;1;146,6641647;8931;0,05;Broker;0
56;1;1;4;2;2;1;173,6559889;8936;0,05;Broker;0
47;1;1;4;4;4;1;147,7714623;8954;0,05;Broker;0
41;1;4;4;1;1;1;124,305834;9066;0,05;Broker;0
51;1;1;4;1;1;1;162,4780118;9098;0,05;Broker;0
55;1;1;4;1;1;1;170,1988142;9301;0,05;Broker;0
46;1;1;4;1;1;1;141,6281099;9505;0,05;Broker;0
61;1;4;4;4;4;1;180;9544;0,05;Broker;0
40;1;1;4;2;2;1;132,4601621;9621;0,05;Facebook;0
50;1;1;4;1;1;1;150,5420623;9632;0,05;Broker;0
46;1;4;4;1;1;1;143,8540743;9853;0,05;Broker;0
45;1;4;4;1;2;0;149,8773321;4;0,05;Broker;0
41;1;4;4;4;4;3;128,6756063;39;0,05;Broker;0
45;1;1;4;1;1;3;145,258148;124;0,05;Broker;0
47;1;4;4;2;2;2;144,8255872;248;0,05;Broker;0
44;1;1;4;4;4;3;143,4882218;297;0,05;Broker;0
56;1;1;4;4;4;0;178,2108642;373;0,05;Broker;0
45;1;4;4;4;4;0;134,1734515;410;0,05;Broker;0
40;1;1;4;1;2;0;126,7942299;415;0,05;Facebook;0
47;1;4;4;4;4;0;148,8220172;459;0,05;Broker;0
56;1;1;4;1;2;2;180;545;0,05;Broker;0
44;1;1;4;1;1;2;136,7517652;605;0,05;Broker;0
44;1;1;4;1;2;2;138,6544762;727;0,05;Broker;0
48;1;1;4;1;1;2;147,2388765;734;0,05;Broker;0
50;1;1;4;1;1;0;159,3912896;760;0,05;Broker;0
51;1;1;4;1;1;2;161,4497455;1058;0,05;Broker;0
53;1;1;4;2;2;0;164,0524807;1110;0,05;Broker;0
46;1;4;4;4;4;0;152,0937037;1320;0,05;Broker;0
64;1;4;4;2;2;2;180;1353;0,05;Broker;0
46;1;4;4;1;1;2;139,5505368;1451;0,05;Broker;0
53;1;1;4;2;2;2;169,7948731;1492;0,05;Broker;0
47;1;4;4;1;2;2;155,6896298;1501;0,05;Broker;0
44;1;1;4;1;1;2;133,2794133;1665;0,05;Broker;0
43;1;1;4;1;1;2;132,7964522;1707;0,05;Broker;0
53;1;4;4;4;4;0;161,7056098;1846;0,05;Broker;0
50;1;1;4;1;2;2;161,089923;1965;0,05;Broker;0
54;1;1;4;2;2;2;164,5988926;2112;0,05;Broker;0
55;1;4;4;1;2;0;175,8164071;2132;0,05;Broker;0
50;1;1;4;1;2;0;155,7767186;2185;0,05;Broker;0
45;1;1;4;4;4;0;141,6792494;2202;0,05;Broker;0
58;1;1;4;2;2;2;180;2305;0,05;Broker;0
55;1;1;4;1;1;2;168,8928643;2382;0,05;Broker;0
41;1;1;4;2;2;2;133,7964345;2546;0,05;Broker;0
54;1;1;4;1;1;2;175,7581799;2737;0,05;Broker;0
56;1;4;4;4;4;2;175,3000658;2793;0,05;Broker;0
49;1;4;4;1;1;0;153,5072772;2818;0,05;Broker;0
49;1;1;4;4;4;2;142,7016619;2997;0,05;Broker;0
45;1;1;4;1;2;2;143,1658154;3010;0,05;Broker;0
44;1;1;4;4;4;0;134,755461;3015;0,05;Broker;0
64;1;4;4;2;2;2;180;3037;0,05;Broker;0
42;1;1;4;4;4;2;140,3859629;3043;0,05;Broker;0
41;1;4;4;1;1;3;129,1329855;3168;0,05;Broker;0
51;1;1;4;1;1;0;157,048578;3207;0,05;Broker;0
64;1;1;4;1;1;0;180;3224;0,05;Broker;0
46;1;4;4;4;4;0;142,9020569;3293;0,05;Broker;0
40;1;1;4;1;1;3;125,9487719;3339;0,05;Facebook;0
51;1;1;4;2;2;2;153,7915662;3383;0,05;Broker;0
41;1;1;4;2;2;2;124,9028113;3445;0,05;Broker;0
45;1;1;4;1;2;2;143,994763;3449;0,05;Broker;0
49;1;1;4;1;1;2;154,4493262;3597;0,05;Broker;0
62;1;4;4;4;4;3;180;3617;0,05;Broker;0
49;1;1;4;1;2;0;149,4324402;3703;0,05;Broker;0
47;1;1;4;2;2;3;145,1513111;3961;0,05;Broker;0
57;1;1;4;2;2;2;173,1715922;3968;0,05;Broker;0
50;1;4;4;1;1;2;173,7259281;4151;0,05;Broker;0
63;1;4;4;1;1;0;180;4245;0,05;Broker;0
51;1;1;4;1;1;2;156,338588;4271;0,05;Broker;0
50;1;1;4;4;4;2;147,9084181;4308;0,05;Broker;0
64;1;1;4;1;2;2;180;4360;0,05;Broker;0
40;1;4;4;1;1;2;125,9013852;4402;0,05;Facebook;0
60;1;4;4;1;2;2;180;4416;0,05;Broker;0
